id,node_id,position 
23618064,255827510,0
23618064,255827511,1
23652427,256247642,0
23652427,653124885,1
23652427,65463600,2
23700311,65463043,0
23700311,65456344,1
23700311,1258750944,2
23700311,65456353,3
23700311,65456356,4
23730207,1683572026,0
23730207,1683572015,1
23730207,3958379213,2
23730207,1683571979,3
23749614,65419730,0
23749614,1645031277,1
23749614,1651288700,2
23749614,1645031276,3
23749614,1416855315,4
23783780,257699441,0
23783780,257699442,1
23840857,258347712,0
23840857,258347713,1
23840857,258347714,2
23840857,258347715,3
23840857,258347712,4
23874712,53030619,0
23874712,258769160,1
23874712,258769161,2
23874712,98461097,3
23908171,258700170,0
23908171,259141287,1
23908171,259141289,2
23908171,259141290,3
23908171,259141291,4
23908171,259141292,5
23908171,259141293,6
23908171,259141294,7
23908171,259141295,8
23938464,259474114,0
23938464,259474115,1
23938464,259474116,2
23938464,259474117,3
23938464,259474114,4
24005436,65298992,0
24005436,1378326901,1
24005436,1378326953,2
24005436,260300235,3
24005436,260300236,4
24005436,1378327014,5
24005436,260300237,6
24005436,260300238,7
24005436,1378327118,8
24005436,260300239,9
24005436,1378327019,10
24005436,260300240,11
24005436,260300241,12
24025030,260547374,0
24025030,260547375,1
24025030,260547376,2
24025030,260547377,3
24025030,260547378,4
24025030,260547379,5
24025030,260547380,6
24025030,260547381,7
24025030,260547382,8
24025030,260547383,9
24025030,260547384,10
24025030,260547385,11
24025030,260547374,12
24052062,260874461,0
24052062,260874462,1
24052062,260874463,2
24052062,260874464,3
24052062,260874510,4
24052062,260874465,5
24052062,260874466,6
24052062,260874467,7
24052062,260874461,8
24144872,261560138,0
24144872,4944162827,1
24144872,65401005,2
24144872,65401007,3
24203941,262079353,0
24203941,262079354,1
24203941,880230396,2
24203941,262079355,3
24203941,262079356,4
24208153,57843988,0
24208153,260606484,1
24222674,53083621,0
24222674,4924655922,1
24222674,2440789171,2
24222674,53083623,3
24255867,243817126,0
24255867,581533814,1
24255867,4181969692,2
24255867,243817130,3
24294609,2596259078,0
24294609,257667386,1
24294609,2596259159,2
24294609,2596259055,3
24294609,257667374,4
24294609,2596259158,5
24294609,257667358,6
24294609,2596259090,7
24294609,2596259173,8
24294609,2596259140,9
24294609,65508824,10
24294609,65349765,11
24315067,57929807,0
24315067,260608449,1
24334980,65358646,0
24334980,65358721,1
24420704,265276157,0
24420704,265279226,1
24420704,265279227,2
24420704,265279228,3
24420704,265279229,4
24420704,265279230,5
24420704,265279231,6
24420704,265279233,7
24420704,265279234,8
24420704,265279236,9
24420704,265279237,10
24420704,265279238,11
24420704,265279239,12
24420704,265279241,13
24420704,265279242,14
24420704,265279243,15
24420704,265279245,16
24420704,265279246,17
24420704,265279248,18
24420704,265279250,19
24420704,265279251,20
24420704,265279253,21
24420704,265279254,22
24420704,265279255,23
24420704,265279256,24
24420704,265279257,25
24420704,265279259,26
24420704,265279261,27
24420704,265279262,28
24420704,265279263,29
24420704,265279264,30
24420704,265279265,31
24420704,265279269,32
24420704,2430683365,33
24420704,265279271,34
24472527,266045633,0
24472527,266045669,1
24507944,266185663,0
24507944,266522916,1
24507944,266522917,2
24507944,266522918,3
24507944,266522919,4
24507944,266522920,5
24507944,266522921,6
24507944,266522922,7
24507944,266522923,8
24507944,266185664,9
24507944,266185663,10
24530640,266734428,0
24530640,266734472,1
24530640,266734473,2
24530640,266734474,3
24530640,266734475,4
24530640,266734476,5
24530640,266734477,6
24530640,266734478,7
24530640,266734479,8
24530640,266734480,9
24530640,266734481,10
24530640,266734482,11
24530640,266734483,12
24530640,266734484,13
24530640,266734485,14
24530640,266734486,15
24530640,266734487,16
24530640,266734488,17
24530640,266734489,18
24530640,266734490,19
24530640,266734191,20
24549772,57817795,0
24549772,57940955,1
24549772,4169895102,2
24569839,65477906,0
24569839,2434601866,1
24569839,2434601895,2
24569839,2434601900,3
24569839,2434601909,4
24569839,2434601919,5
24569839,2434601918,6
24569839,2434601896,7
24569839,2434601893,8
24569839,2434601870,9
24569839,1293139912,10
24569839,4964663879,11
24569839,4964663878,12
24569839,4964663877,13
24569839,1143368073,14
24569839,1143367990,15
24569839,4776990777,16
24603666,65324344,0
24603666,4019117475,1
24603666,4019117474,2
24603666,65328291,3
24603666,342543654,4
24603666,342543655,5
24603666,65328203,6
24635845,65415087,0
24635845,65405079,1
24635845,65415090,2
24635845,65397767,3
24635845,65415093,4
24763829,269134785,0
24763829,288990477,1
24763829,288990476,2
24763829,288990474,3
24763829,288990472,4
24763829,288990470,5
24763829,288990467,6
24763829,288990465,7
24763829,269134783,8
25003947,271814883,0
25003947,271815001,1
25003947,271815002,2
25003947,271815003,3
25007005,271855058,0
25007005,266433159,1
25025255,272109375,0
25025255,53040479,1
25025255,4915614475,2
25025255,4915614502,3
25025255,4915614481,4
25025255,53040480,5
25173199,274412743,0
25173199,1228154922,1
25173199,2000752985,2
25314689,683705078,0
25314689,53084606,1
25314689,53084605,2
25314689,683705042,3
25314689,53084604,4
25314689,275761324,5
25314689,275761239,6
25347621,276234483,0
25347621,1068234052,1
25347621,276234484,2
25347621,276234485,3
25347621,3927989510,4
25347621,276234486,5
25347621,276234483,6
25375138,276575381,0
25375138,65408939,1
25655716,279669326,0
25655716,279669329,1
25655716,279669330,2
25655716,279669331,3
25655716,279669332,4
25655716,279669335,5
25655716,4005181719,6
25796334,65446674,0
25796334,2483076903,1
25796334,2483075794,2
25932432,260908794,0
25932432,282874089,1
25932432,282874090,2
25932432,282874091,3
25932432,282874092,4
25932432,282874093,5
25932432,282874094,6
25967678,53085033,0
25967678,4238760376,1
25967678,741600901,2
25967678,741600903,3
25967678,53085032,4
26378110,3978797423,0
26378110,3978797424,1
26378110,3978797425,2
26378110,2327649596,3
26378110,3978797431,4
26378110,3978797432,5
26378110,2399952061,6
26766876,293589674,0
26766876,293590019,1
26766876,293589676,2
26766876,293590020,3
26766876,293589674,4
26965292,65282415,0
26965292,65282416,1
26965292,3722628541,2
26965292,65282417,3
26965292,3722628446,4
26965292,3722628536,5
26965292,65282418,6
26965292,3722628587,7
26965292,65282420,8
26965292,3741990644,9
26965292,3741990222,10
26965292,65282422,11
26965292,3741990130,12
26965292,3741990413,13
26965292,3741990649,14
26965292,65282425,15
26965292,65282427,16
26965292,3741990094,17
26965292,65282429,18
26965292,3741990758,19
26965292,3741990158,20
26965292,3741990639,21
26965292,3741990669,22
26965292,3741990087,23
26965292,65282434,24
26965292,3741990358,25
26965292,65282437,26
26965292,3741990342,27
26965292,3741990569,28
26965292,65282443,29
26965292,3741990406,30
26965292,65282446,31
26965292,65282448,32
26965292,3741990652,33
26965292,65282451,34
26965292,3741990694,35
26965292,65282452,36
26965292,65282455,37
26965292,65282457,38
26965292,65282460,39
27028821,65308770,0
27028821,266903680,1
27076680,4917704780,0
27076680,53000967,1
27076680,3844086590,2
27076680,53000973,3
27076680,4917704781,4
27076680,53000975,5
27076680,832449141,6
27076680,53000978,7
27076680,832950431,8
27076680,832449627,9
27076680,832950889,10
27076680,832450414,11
27076680,832449469,12
27076680,832950720,13
27076680,53000980,14
27076680,832950264,15
27076680,832951003,16
27076680,832950755,17
27076680,832450220,18
27076680,832950477,19
27076680,832449184,20
27076680,832950592,21
27076680,53000982,22
27076680,832950958,23
27076680,832950314,24
27076680,832449693,25
27076680,832950767,26
27076680,832950499,27
27076680,832450320,28
27076680,832449270,29
27076680,832950540,30
27076680,832950820,31
27076680,832449839,32
27076680,832950378,33
27076680,53000984,34
27076680,832950679,35
27076680,832448934,36
27076680,832951035,37
27076680,832449588,38
27076680,832950860,39
27076680,832450374,40
27076680,832950571,41
27076680,832449310,42
27076680,832449923,43
27076680,832950402,44
27076680,832450462,45
27076680,832449389,46
27076680,832450056,47
27076680,832449087,48
27076680,832449779,49
27076680,832448889,50
27076680,832449433,51
27076680,832450170,52
27076680,832448986,53
27145836,297839177,0
27145836,297839180,1
27208998,298569198,0
27208998,2247637552,1
27208998,2247637505,2
27208998,2247637542,3
27208998,298569199,4
27208998,298569200,5
27208998,650026632,6
27208998,298569201,7
27208998,298569202,8
27208998,298569198,9
27227858,298819198,0
27227858,298819199,1
27227858,298819200,2
27227858,298819202,3
27227858,298819198,4
27276356,299408108,0
27276356,299408092,1
27276356,3053922530,2
27276356,3053925837,3
27276356,299408109,4
27276356,299408095,5
27276356,299408110,6
27276356,299408097,7
27276356,3053922531,8
27276356,3053925834,9
27276356,299408108,10
27294061,299625154,0
27294061,286633468,1
27294061,299625155,2
27294061,299625156,3
27294061,299625157,4
27294061,299625158,5
27294061,299625154,6
27420069,301010203,0
27420069,301013196,1
27420069,301013197,2
27420069,301013198,3
27420069,301013199,4
27420069,301013200,5
27420069,301013201,6
27420069,301013202,7
27420069,301013203,8
27420069,301013204,9
27420069,301013205,10
27420069,301013206,11
27420069,301013207,12
27420069,301013208,13
27420069,301013209,14
27420069,301013210,15
27420069,301013211,16
27420069,301013212,17
27420069,301013213,18
27512057,302034288,0
27512057,3860557674,1
27512057,302034278,2
27614714,65329515,0
27614714,766917698,1
27771325,304943131,0
27771325,304943150,1
27771325,304944254,2
27771325,304943155,3
27771325,2443760135,4
27771325,304943159,5
27771325,2443760143,6
27771325,304943164,7
27771325,304943168,8
27771325,304943172,9
27771325,2443760164,10
27771325,304943177,11
27771325,304943181,12
27771325,304943186,13
27771325,4778806302,14
27771325,4778806301,15
27771325,4778806300,16
27771325,4778806299,17
27771325,4778806298,18
27771325,4778806639,19
27771325,4778806638,20
27771325,304943223,21
27771325,304943227,22
27771325,304943232,23
27771325,304943235,24
27771325,304943131,25
27852930,305797818,0
27852930,305797500,1
27946166,306835039,0
27946166,306835040,1
27946166,306835041,2
27946166,306835042,3
27946166,306835039,4
28004230,307497076,0
28004230,307497077,1
28004230,307497078,2
28004230,307497079,3
28004230,307497080,4
28004230,4645888431,5
28004230,4645897167,6
28004230,4645884933,7
28004230,4645880909,8
28004230,307497082,9
28004230,307497083,10
28004230,307497084,11
28004230,4645881644,12
28004230,4645889864,13
28004230,307497076,14
28016139,4552084102,0
28016139,4552084100,1
28016139,4552084095,2
28016139,4552084094,3
28016139,307640892,4
28016139,307640964,5
28222115,53133866,0
28222115,53080025,1
28222115,53120404,2
28222115,53098556,3
28222115,53127583,4
28222115,53095661,5
28222115,53131597,6
28222115,53036598,7
28222115,53133872,8
28222115,53085067,9
28222115,53088128,10
28222115,53127234,11
28222115,53126368,12
28222115,53092455,13
28293278,310698065,0
28293278,310698066,1
28293278,310698079,2
28293278,310698088,3
28293278,310698113,4
28293278,310698135,5
28293278,310698067,6
28316753,305548101,0
28316753,53044049,1
28316753,310952133,2
28329537,311108450,0
28329537,311108014,1
28329537,311108007,2
28329537,311108024,3
28329537,311108019,4
28329537,311107990,5
28329537,311107985,6
28329537,311108001,7
28329537,311107995,8
28329537,311107843,9
28329537,311107847,10
28329537,311107839,11
28329537,311107841,12
28329537,311107835,13
28329537,311107837,14
28329537,311107832,15
28329537,311107834,16
28329537,311107878,17
28329537,311107885,18
28329537,311107869,19
28329537,311107872,20
28329537,311107860,21
28329537,311107864,22
28329537,311107850,23
28329537,311107855,24
28329537,311107935,25
28329537,311107929,26
28329537,311107923,27
28329537,311107917,28
28329537,311107910,29
28329537,311107904,30
28329537,311107898,31
28329537,311107892,32
28329537,311107979,33
28329537,311107973,34
28329537,311107969,35
28329537,311107962,36
28329537,311107956,37
28329537,311107950,38
28329537,311107944,39
28329537,311107939,40
28329537,311108414,41
28329537,311108416,42
28329537,311108418,43
28329537,311108426,44
28329537,311108427,45
28329537,311108431,46
28329537,311108433,47
28329537,311108440,48
28329537,311108442,49
28329537,311108444,50
28329537,311108447,51
28329537,311108448,52
28329537,311108450,53
28376023,311673104,0
28376023,311673101,1
28376023,311673105,2
28393429,311884105,0
28393429,311884106,1
28393429,311884107,2
28393429,311882161,3
28412828,2486735734,0
28412828,4576705764,1
28412828,283261677,2
28412828,4624881684,3
28412828,53026626,4
28483812,312920809,0
28483812,312920810,1
28483812,312920811,2
28483812,312920812,3
28483812,312920813,4
28483812,312920814,5
28483812,312920815,6
28483812,312920816,7
28483812,312920817,8
28483812,312920818,9
28483812,312920819,10
28483812,312920820,11
28483812,312920821,12
28483812,312920822,13
28483812,312920823,14
28547362,313584445,0
28547362,313584446,1
28547362,1809178280,2
28547362,1809178279,3
28547362,1809178278,4
28547362,1809178275,5
28547362,1809178273,6
28547362,1809178272,7
28547362,1809178271,8
28547362,313584448,9
28547362,313584449,10
28547362,1809178181,11
28547362,313584450,12
28547362,1809178175,13
28547362,313584451,14
28547362,1809178174,15
28547362,313584453,16
28547362,1809178173,17
28547362,313584454,18
28547362,31831001,19
28575604,1723400139,0
28575604,1723400141,1
28575604,1723400147,2
28575604,1723400111,3
28575604,1723400109,4
28575604,1723400113,5
28575604,1723400135,6
28575604,1723400148,7
28575604,1723400149,8
28575604,1723400128,9
28575604,1723400137,10
28575604,1723400131,11
28575604,1723400132,12
28575604,1723400130,13
28575604,1723400120,14
28575604,4705101900,15
28575604,4705101902,16
28575604,4705101904,17
28575604,1723408783,18
28575604,1723408762,19
28575604,1723408789,20
28575604,1723408809,21
28575604,1723408752,22
28617700,65441158,0
28617700,1379220094,1
28617700,3093770126,2
28617700,65408885,3
28617700,65496838,4
28690939,315362287,0
28690939,315362288,1
28690939,315362289,2
28690939,315362290,3
28690939,315362287,4
28694500,65302941,0
28694500,612698963,1
28694500,65302945,2
28694500,1196830356,3
28694500,1196830359,4
28694500,65302947,5
28773537,316375383,0
28773537,316375384,1
28773537,316375385,2
28773537,316375386,3
28773537,316375387,4
28773537,316375388,5
28773537,316375383,6
28843530,317122432,0
28843530,317122443,1
28843530,317122444,2
28843530,317122445,3
28843530,317122446,4
28843530,317122447,5
28843530,317122432,6
28867407,52987426,0
28867407,1212671079,1
28867407,1212671073,2
28867407,53077089,3
28867407,1212671071,4
28867407,266424988,5
28867407,53077090,6
28867407,266424989,7
28867407,1212671075,8
28867407,266425004,9
28867407,53014601,10
28943124,65458130,0
28943124,4904960644,1
28943124,318202196,2
28943124,256249011,3
28943124,4904960639,4
28943124,4552041709,5
28943124,1447310443,6
28943124,318202197,7
28943124,4552041704,8
28943124,318202198,9
28943124,65463598,10
28943124,318202199,11
28943124,318201944,12
28943124,318201946,13
28943124,1447310269,14
28943124,318201949,15
28943124,65463600,16
28969614,318546944,0
28969614,318546953,1
28969614,318546993,2
28969614,318546945,3
29217043,321367941,0
29217043,321367942,1
29217043,321367943,2
29217043,321367944,3
29217043,321367941,4
29482579,65313184,0
29482579,65293460,1
30035682,65337421,0
30035682,1578931144,1
30035682,65337423,2
30035682,65337426,3
30035682,65327176,4
30240073,275849116,0
30240073,303663665,1
30240073,275848883,2
30240073,275848884,3
30409163,335601551,0
30409163,335601552,1
30409163,335601553,2
30409163,335601554,3
30409163,335601551,4
30487448,336424985,0
30487448,336424989,1
30487448,336424995,2
30487448,336425001,3
30487448,336425006,4
30487448,336425011,5
30487448,336425019,6
30487448,336425026,7
30487448,336424985,8
30636547,827075092,0
30636547,338835355,1
30642645,257150282,0
30642645,1130137017,1
30642645,338895897,2
30642645,1130137020,3
30642645,1173692359,4
30733308,339910606,0
30733308,1368552822,1
30754119,340124189,0
30754119,340124190,1
30754119,340124191,2
30754119,340124192,3
30754119,340124193,4
30754119,340124194,5
30754119,340124195,6
30754119,340124196,7
30754119,340124197,8
30754119,340124199,9
30754119,340124200,10
30754119,340124202,11
30754119,340124204,12
30754119,340124206,13
30754119,340124207,14
30757789,2511971962,0
30757789,65327566,1
30757789,2511971991,2
30757789,1229920538,3
30757789,2511971978,4
30757789,65327783,5
30757789,3999273554,6
30810228,65362272,0
30810228,1438930207,1
30810228,1438930216,2
30810228,341560885,3
30810228,65373491,4
30810228,65440983,5
30877207,343312020,0
30877207,343312023,1
30877207,343312028,2
30877207,343312024,3
30877207,343312025,4
30877207,343312020,5
30898673,343525209,0
30898673,343525213,1
30898673,343525217,2
30898673,2179216804,3
30898673,2179216814,4
30910547,343627806,0
30910547,3694063472,1
31090212,345505453,0
31090212,1390428497,1
31090212,345505454,2
31090212,1390428496,3
31090212,345505456,4
31090212,1390428526,5
31090212,345505457,6
31090212,1390428527,7
31090212,345505458,8
31090212,345505459,9
31090212,345505460,10
31090212,345505461,11
31090212,345505462,12
31090212,1390428502,13
31090212,1390428482,14
31248832,2822186212,0
31248832,347422965,1
31248832,347422966,2
31248832,2822186235,3
31248832,347421974,4
31248832,347421975,5
31248832,347421976,6
31248832,347421977,7
31248832,347421118,8
31248832,347421119,9
31248832,347421978,10
31248832,347421979,11
31248832,57931574,12
31248832,347421980,13
31248832,57956311,14
31248832,57882646,15
31248832,347421981,16
31248832,347421982,17
31248832,347421983,18
31248832,2822186212,19
31266974,347726909,0
31266974,57785557,1
31266974,347714927,2
31266974,57785556,3
31266974,627288527,4
31266974,347713710,5
31266974,347712465,6
31284453,348072034,0
31284453,348069645,1
31317589,348547215,0
31317589,348547218,1
31317589,348546505,2
31317589,348546506,3
31317589,348546507,4
31317589,348546508,5
31317589,348546240,6
31317589,348546511,7
31317589,348546512,8
31317589,348546514,9
31317589,348546516,10
31317589,348546263,11
31317589,3840704442,12
31400763,53080988,0
31400763,469086855,1
31400763,2725422859,2
31400763,469086854,3
31400763,53027156,4
31400763,469086853,5
31400763,2725422826,6
31400763,53144414,7
31400763,53083690,8
31400763,53144412,9
31400763,53100338,10
31400763,4178720993,11
31439643,350758661,0
31439643,350758663,1
31439643,350758664,2
31439643,350758665,3
31439643,350758666,4
31486770,351949106,0
31486770,351949407,1
31486770,351949408,2
31486770,4975843565,3
31486770,57786306,4
31486770,351949321,5
31486770,351949322,6
31486770,351949323,7
31486770,351949324,8
31486770,351949106,9
31538038,57857987,0
31538038,1215599040,1
31538038,57857984,2
31538038,1215599112,3
31538038,257518627,4
31544739,352984349,0
31544739,4975678028,1
31544739,4975678029,2
31544739,4975678030,3
31544739,4975678031,4
31544739,352984350,5
31544739,352984351,6
31544739,352984352,7
31544739,352984353,8
31544739,352984354,9
31544739,352984349,10
31651456,354049063,0
31651456,354049064,1
31651456,354049067,2
31651456,3732300212,3
31651456,354049068,4
31651456,354049070,5
31651456,354049071,6
31651456,4343519220,7
31651456,354049074,8
31651456,354049075,9
31651456,354049076,10
31651456,354049077,11
31651456,354049079,12
31651456,354049080,13
31651456,354049081,14
31658045,99333004,0
31658045,99323260,1
31774865,355708899,0
31774865,355708787,1
31774865,355708788,2
31774865,355708790,3
31774865,2158446322,4
31774865,2158446311,5
31774865,2158446302,6
31774865,2158446277,7
31774865,2158446276,8
31774865,2158446272,9
31774865,2158446269,10
31774865,2158446260,11
31774865,2158446253,12
31774865,2158446242,13
31774865,2158446228,14
31774865,2158446210,15
31774865,2158446188,16
31774865,2158446183,17
31774865,2158446193,18
31774865,2158446206,19
31774865,2158446219,20
31774865,2158446233,21
31774865,2158446252,22
31774865,355708791,23
31774865,355708795,24
31774865,355708797,25
31774865,355708799,26
31774865,355708801,27
31774865,355708556,28
31774865,355708557,29
31774865,355708558,30
31774865,355708559,31
31774865,355708560,32
31774865,355708561,33
31774865,355708562,34
31774865,355708564,35
31774865,355708565,36
31774865,355707446,37
31774865,355707447,38
31774865,355707448,39
31774865,355707449,40
31774865,355707450,41
31774865,355707452,42
31774865,355707453,43
31774865,355707454,44
31774865,355707455,45
31774865,355707456,46
31774865,355707457,47
31774865,355707459,48
31774865,355707461,49
31774865,355707462,50
31774865,355707463,51
31774865,355707464,52
31774865,355707465,53
31774865,355707466,54
31774865,355707467,55
31774865,57918253,56
31774865,57918254,57
31774865,355707469,58
31774865,355707470,59
31774865,355707471,60
31774865,355707473,61
31774865,355707474,62
31774865,355707475,63
31774865,355707476,64
31774865,355707477,65
31774865,355707478,66
31774865,355707479,67
31774865,355707480,68
31774865,355706821,69
31774865,355706822,70
31774865,355706823,71
31774865,355706824,72
31774865,355706825,73
31774865,355706827,74
31774865,355706828,75
31774865,355706829,76
31774865,355706830,77
31774865,355706560,78
31774865,355706561,79
31774865,355706563,80
31774865,355706564,81
31774865,355706565,82
31774865,355706832,83
31774865,355706833,84
31774865,355706834,85
31774865,355706835,86
31774865,355706836,87
31774865,355706837,88
31774865,355706838,89
31774865,355706839,90
31774865,355706840,91
31774865,355706841,92
31774865,355706842,93
31774865,355706843,94
31774865,355708899,95
31861191,65280573,0
31861191,356719485,1
31861191,356718341,2
32005462,3995865159,0
32005462,358888595,1
32121831,354161585,0
32121831,354161596,1
32121831,354161601,2
32121831,360531986,3
32121831,354161606,4
32199304,361104746,0
32199304,259458490,1
32199304,2262534339,2
32199304,2262534378,3
32199304,2263416425,4
32199304,2263416494,5
32199304,2263416560,6
32199304,2263416506,7
32199304,2263416445,8
32199304,259458491,9
32357159,364262464,0
32357159,364262465,1
32572821,366369230,0
32572821,366370493,1
32572821,366370495,2
32572821,366370496,3
32572821,366370497,4
32572821,366370499,5
32572821,366370500,6
32572821,366370501,7
32572821,366370503,8
32572821,366370505,9
32572821,366370499,10
32650566,367067558,0
32650566,367067559,1
32650566,367067561,2
32650566,367067562,3
32650566,367067563,4
32650566,367067564,5
32650566,367067565,6
32650566,367067566,7
32650566,367067558,8
32742836,368394459,0
32742836,368394414,1
32839686,369950033,0
32839686,369950034,1
32839686,725328242,2
32839686,369950035,3
32839686,369950036,4
32839686,369950037,5
32839686,725328246,6
32839686,369950038,7
32839686,369950039,8
32839686,369950040,9
32839686,369950041,10
32839686,369950042,11
32839686,725328281,12
32839686,369950043,13
32839686,369950033,14
32866258,261736220,0
32866258,53019166,1
32866258,261736221,2
32934114,370878313,0
32934114,370878789,1
32934114,370878792,2
32934114,370878796,3
32934114,370878800,4
32934114,370878803,5
32934114,370878807,6
32934114,370878808,7
32934114,370878813,8
32934114,370878815,9
32934114,370878818,10
32934114,370878822,11
32934114,370878824,12
32934114,370878828,13
32934114,370879335,14
32934114,370879337,15
32934114,370879340,16
32934114,370879343,17
32934114,370879345,18
32934114,370879348,19
32934114,370879350,20
32934114,370879353,21
32934114,370879356,22
32934114,370879358,23
32934114,370879360,24
32934114,370879362,25
32934114,370879365,26
32934114,370879368,27
32934114,370879370,28
32934114,370879372,29
32934114,370879375,30
32934114,370879376,31
32934114,370879381,32
32947670,371041051,0
32947670,371041052,1
32947670,371041053,2
32947670,371041054,3
32947670,371041051,4
33111644,3069624940,0
33111644,1279335225,1
33111644,373669517,2
33620585,384396123,0
33620585,384396124,1
33620585,384396125,2
33620585,384396126,3
33620585,384396123,4
34081896,390548349,0
34081896,390548350,1
34081896,390548351,2
34081896,390548352,3
34081896,390548353,4
34081896,390548354,5
34081896,390548355,6
34081896,390548356,7
34081896,390548349,8
34219103,343575988,0
34219103,343575989,1
34361833,394215408,0
34361833,283296743,1
34616204,402240965,0
34616204,402240966,1
34616204,402240967,2
34616204,2698950866,3
34616204,402240968,4
34616204,402240754,5
34616204,402240787,6
34616204,402240789,7
34616204,538626937,8
34616204,402240971,9
34616204,402240972,10
34616204,402240965,11
35024340,410805156,0
35024340,410805157,1
35024340,410805158,2
35024340,410805159,3
35024340,410805160,4
35024340,410805161,5
35024340,410805156,6
35130279,412092430,0
35130279,1129141022,1
35130279,412092431,2
35309189,413798520,0
35309189,413798658,1
35309189,65505629,2
35309189,413798522,3
35394464,415168199,0
35394464,415168198,1
35394464,415168197,2
35394464,415168196,3
35394464,4178818704,4
35394464,415168195,5
35394464,4178818705,6
35447360,415356567,0
35447360,4930462305,1
35447360,415794608,2
35447360,1873988088,3
35447360,1873988368,4
35447360,1873988403,5
35447360,1873988404,6
35447360,3597266730,7
35447360,3597266939,8
35447360,1873988389,9
35447360,1873988391,10
35447360,1873988378,11
35447360,1873988371,12
35447360,1873988382,13
35447360,1873988395,14
35447360,1873988401,15
35447360,1873988375,16
35447360,1873988379,17
35447360,1873988374,18
35447360,1873988369,19
35447360,1873987988,20
35447360,1873988381,21
35447360,1873988372,22
35447360,1873988385,23
35447360,1873988367,24
35447360,1873988400,25
35447360,1873988398,26
35447360,1873988387,27
35447360,1873988393,28
35447360,1873988392,29
35447360,1873988402,30
35447360,1873988373,31
35447360,1873988384,32
35447360,1873988380,33
35447360,1873988399,34
35447360,1873988376,35
35447360,1873988396,36
35447360,1873988397,37
35447360,1873988386,38
35447360,1873988394,39
35447360,1873988377,40
35447360,1873988370,41
35447360,1873988390,42
35447360,1873988388,43
35447360,1873988383,44
35535846,57856463,0
35535846,57856464,1
35569125,262120757,0
35569125,416802741,1
35569125,2403639255,2
35569125,416802733,3
35569125,2403639254,4
35569125,262120761,5
35569125,4760310034,6
35569125,4760310033,7
35569125,4760310032,8
35569125,4760310030,9
35569125,4760310029,10
35569125,4760310031,11
35569125,262120762,12
35569125,262120757,13
35602564,417267961,0
35602564,417267962,1
35602564,358763758,2
35602564,417267965,3
35602564,417267966,4
35602564,417267967,5
35602564,417267969,6
35602564,417267970,7
35602564,417267972,8
35602564,417267961,9
35677386,417743162,0
35677386,417743163,1
35677386,417743164,2
35677386,417743165,3
35677386,417743166,4
35763308,267292870,0
35763308,1437396620,1
35763308,418117759,2
35973829,339928425,0
35973829,357856075,1
35973829,354197714,2
35973829,354197718,3
35973829,354197722,4
35973829,354197726,5
35973829,354197728,6
35973829,354197733,7
36744846,200792111,0
36744846,4918961148,1
36744846,4918961156,2
36744846,53108547,3
36744846,414553557,4
36744846,200737770,5
36744846,311883667,6
36744846,3285105179,7
36744846,53076328,8
36943255,429584872,0
36943255,429587571,1
36943255,429587572,2
36943255,429587573,3
36978316,429988462,0
36978316,429988543,1
36978316,429988545,2
36978316,429988461,3
36978316,429988462,4
37012101,430440061,0
37012101,430442514,1
37012101,430440062,2
37012101,430440068,3
37012101,430439693,4
37012101,430439691,5
37012101,430440061,6
37057032,430969519,0
37057032,430967873,1
37057032,430967875,2
37057032,430967879,3
37126164,432361499,0
37126164,432361503,1
37126164,432361507,2
37126164,432361512,3
37126164,432361523,4
37126164,432361527,5
37126164,432361529,6
37126164,432361535,7
37126164,432361499,8
37145724,432618135,0
37145724,432618143,1
37334343,435184349,0
37334343,480147526,1
37334343,435184351,2
37334343,435184352,3
37334343,435184349,4
37572292,258972776,0
37572292,5020487255,1
37572292,612726724,2
37572292,65311232,3
37572292,440317097,4
37572292,1815483729,5
37572292,65368516,6
37585461,440602845,0
37585461,52989304,1
37642741,441290933,0
37642741,441290959,1
37651722,441367490,0
37651722,441367656,1
37651722,441367658,2
37651722,441368313,3
37651722,441368031,4
37751531,442809704,0
37751531,442809705,1
37751531,442809706,2
37751531,442809707,3
37751531,442809708,4
37751531,442809709,5
37751531,442809710,6
37751531,442809681,7
37890802,444662581,0
37890802,688187403,1
37890802,444662584,2
37890802,444662585,3
37890802,444662586,4
37890802,444662587,5
37890802,444662588,6
37890802,688187407,7
37890802,688187409,8
37890802,444662589,9
37890802,688187413,10
37890802,688187415,11
37890802,688187417,12
37890802,688187419,13
37890802,444662590,14
37890802,444662581,15
38214693,65380954,0
38214693,450198429,1
38214693,2971126499,2
38214693,450198431,3
38214693,450198432,4
38214693,450198433,5
38214693,450198434,6
38214693,450198435,7
38214693,450198436,8
38214693,450198437,9
38214693,450198438,10
38214693,430366126,11
38214693,450198439,12
38214693,450198440,13
38214693,450198441,14
38214693,450198442,15
38214693,450198443,16
38214693,450198444,17
38214693,450198445,18
38214693,450198446,19
38214693,450198447,20
38214693,450198448,21
38214693,450198449,22
38214693,449448711,23
38214693,4267705225,24
38214693,450198452,25
38214693,450198453,26
38214693,450198454,27
38214693,450198455,28
38214693,450198456,29
38214693,450198457,30
38214693,450198458,31
38214693,450198459,32
38214693,450198460,33
38214693,450198461,34
38214693,450198462,35
38214693,4228534411,36
38214693,450198463,37
38214693,4228534410,38
38214693,450198464,39
38214693,450198466,40
38214693,4228534459,41
